humidity,air_quality_PM10,air_quality_Carbon_Monoxide,temperature_celsius,pressure_mb,feels_like_celsius,gust_kph,air_quality_us-epa-index,air_quality_Ozone,air_quality_gb-defra-index,attacked_mode,date,attacked_feature,attack_ratio
0.561278224,0.2411312,0.20389876,0.46601954,0,0.238983403,2.889537871,0,0,0,DRPA,2024/11/26,gust_kph,0.352
0,0.262243718,1.059125586,0.139684234,0,0.067483076,1.813564763,0.002270354,0,0,DRPA,2024/12/28,gust_kph,0.352
0,0,0,0.112841337,0.004668756,0,0.001063745,0.116441451,0.410295711,0.081339221,DRPA,2025/1/29,gust_kph,0.352
0.156334983,0,0,0,0,0.169473466,1.091681145,0.014773427,0,0.249900413,DRPA,2024/9/23,gust_kph,0.389
0.260618624,0.773530384,0.51329839,0.983580111,0.821282878,0.853429424,6.579666367,0.145107297,0,0.089106167,DRPA,2024/10/25,gust_kph,0.389
0.598408838,0.270250861,0.244915073,0.491044556,0,0.263935551,3.103760324,0,0,0,DRPA,2024/11/26,gust_kph,0.389
0,0,0.223722846,0.340967908,0,0.341347065,0.283346267,0.023238519,0,0.009695401,DRPA,2024/12/28,gust_kph,0.389
0,0,0,0.055916836,0,0,0.384571384,0.116441451,0.539208405,0.081339221,DRPA,2025/1/29,gust_kph,0.389
0.995957442,0,0,0.221303556,0,0,1.776733649,0.024852153,0,0,DRPA,2024/9/23,gust_kph,0.407
0,0,0,0,0,0.130772113,0.417142519,0.01158397,0,0,DRPA,2024/10/25,gust_kph,0.407
0.584162867,0.258889048,0.22907665,0.481461162,0,0.254367089,3.021070804,0,0,0,DRPA,2024/11/26,gust_kph,0.407
0,0,0.276621142,0.257128274,0,0.254330047,0,0.023238519,0,0.009695401,DRPA,2024/12/28,gust_kph,0.407
0,0,0,0.118510783,0.007734138,0,0,0.116441451,0.394652362,0.081339221,DRPA,2025/1/29,gust_kph,0.407
1.109450538,0.069945461,0.099100625,0.315875791,0,0.003775378,2.414619207,0.024852153,0,0,DRPA,2024/9/23,gust_kph,0.444
0.057903179,0.539961968,0.270380928,0.775938499,0.602176402,0.638409151,5.048389727,0.145107297,0,0.089106167,DRPA,2024/10/25,gust_kph,0.444
0.565297905,0.244207117,0.20829805,0.468735966,0,0.241686679,2.912527812,0,0,0,DRPA,2024/11/26,gust_kph,0.444
0,0,0.230311176,0.346958717,0,0.347496635,0.319089211,0.023238519,0,0.009695401,DRPA,2024/12/28,gust_kph,0.444
0,0,0,0.01100393,0,0.011997062,0.643194366,0.116441451,0.618007234,0.081339221,DRPA,2025/1/29,gust_kph,0.444
0.177582181,0.149038118,0.141236583,0.131427381,0.083314089,0.041092228,0.145661772,0.024256592,0,0,DRPA,2024/9/23,gust_kph,0.463
0.099349177,0,0.08509223,0,0,0.030346735,1.271840843,0.01158397,0,0,DRPA,2024/10/25,gust_kph,0.463
0.583958511,0.258727803,0.228850383,0.481323525,0,0.254229785,3.019889211,0,0,0,DRPA,2024/11/26,gust_kph,0.463
0,0,0.259104735,0.371832916,0,0.37293849,0.468842322,0.023238519,0,0.009695401,DRPA,2024/12/28,gust_kph,0.463
0.238506879,0,0,0.067229408,0.005391025,0,0,0.136451302,0,0.088464689,DRPA,2025/1/29,gust_kph,0.463
0.146997512,0.136861325,0.137871693,0.132469575,0.061361662,0.00992083,0.083141196,0.024256592,0,0,DRPA,2024/9/23,gust_kph,0.5
0,0,0,0.036585842,0.058238165,0.210860119,0,0.01158397,0.034487851,0,DRPA,2024/10/25,gust_kph,0.5
0,0.614336265,0,0.031424197,0.144831509,0.140159399,0.639057091,0,0,0.023751605,DRPA,2024/11/26,gust_kph,0.5
0.052170149,0.106800175,0.860845168,0.075182529,0,0.009375526,0.94497942,0.002270354,0,0,DRPA,2024/12/28,gust_kph,0.5
0,0,0,0.015445588,0,0.008089421,0.618845389,0.116441451,0.610854204,0.081339221,DRPA,2025/1/29,gust_kph,0.5
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024256592,0,0,ROPA,2024/9/23,gust_kph,0
0.030175544,0,0,0.133504408,0,0,0.656834656,0.091999823,0.002353724,0.00339523,ROPA,2024/10/25,gust_kph,0
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010352982,ROPA,2024/11/26,gust_kph,0
0.231205025,0,0.26941948,0.005352335,0,0,0.134295872,0.014861053,0,0.009278455,ROPA,2024/12/28,gust_kph,0
0.261077063,0,0,0.115390787,0,0.010979669,0,0.120660585,0,0.066172242,ROPA,2025/1/29,gust_kph,0
0.17426083,0.148179296,0.141259733,0.131921523,0.081474787,0.038340563,0.141839692,0.024256592,0,0,ROPA,2024/9/23,gust_kph,0.019
0.108920206,0.054434695,0.075001227,0,0.000537953,0.110334294,0,0,0.166534573,0,ROPA,2024/10/25,gust_kph,0.019
0,0,0.123955245,0,0,0.141481913,0,0,0.080130903,0.010352982,ROPA,2024/11/26,gust_kph,0.019
0.234596472,0,0.232587512,0.025472669,0,0,0.051795949,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.019
0.217752683,0,0,0.035824002,0.063531153,0,0,0.14291616,0,0.048268053,ROPA,2025/1/29,gust_kph,0.019
0.11897131,0.00492987,0.036864065,0.063840828,0,0,0.121654468,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.056
0,0.087626009,0,0.010926237,0.066054224,0.181641156,0,0.01158397,0.134181546,0,ROPA,2024/10/25,gust_kph,0.056
0.183307533,0.02431727,0,0.203712408,0,0,0.918329559,0,0,0,ROPA,2024/11/26,gust_kph,0.056
0.232039165,0,0.25012739,0.008752641,0,0,0.149722044,0.003125574,0,0.015837162,ROPA,2024/12/28,gust_kph,0.056
0.052532459,0.20859033,0.22927795,0,0.357226327,0.126478569,1.169627831,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.056
0.134194089,0.127657985,0.133021197,0.131506398,0.047347566,0,0.032658925,0.024256592,0,0,ROPA,2024/9/23,gust_kph,0.074
0,0,0,0,0,0.124111247,0.47667915,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.074
0.102354706,0,0,0.14583135,0,0,0.543231933,0,0,0,ROPA,2024/11/26,gust_kph,0.074
0.19716085,0,0.295854269,0.064174092,0,0.04398318,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.074
0,0.380284017,0.414642206,0.098847697,0.525531322,0.262553133,2.055879107,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.074
0.223390366,0,0,0,0.070447203,0.30507954,1.882870256,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.111
0.124137218,0,0.113125305,0.002048802,0,0.010602004,1.431700104,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.111
0.31934386,0.08660681,0,0.299616182,0,0.075476336,1.586365192,0,0,0,ROPA,2024/11/26,gust_kph,0.111
0.236398236,0,0.350161532,0,0,0,0,0.003184323,0,0,ROPA,2024/12/28,gust_kph,0.111
0,0.429038952,0.467914266,0.13240605,0.571216593,0.300093701,2.301383317,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.111
0.40251454,0.234049941,0.078503742,0.198970147,0.321410239,0.56391296,3.526621351,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.148
0.095236248,0,0.080454172,0,0,0.033570741,1.245534337,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.148
0.346654643,0.101208258,0,0.318670719,0,0.094008482,1.725995996,0,0,0,ROPA,2024/11/26,gust_kph,0.148
0.234119216,0,0.234119382,0.026069,0,0,0.04611706,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.148
0,0.554068338,0.605826633,0.219202524,0.68406387,0.394115107,2.921098715,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.148
0.42646972,0.263649249,0.108675858,0.224994983,0.350201135,0.592978631,3.721239923,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.167
0.137838894,0,0.128678881,0.013005068,0,0,1.521016708,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.167
0.273911675,0.063862436,0,0.267771603,0,0.04460705,1.358152299,0,0,0,ROPA,2024/11/26,gust_kph,0.167
0.231765328,0,0.254451795,0.007921484,0,0,0.145052493,0.003125574,0,0.015837162,ROPA,2024/12/28,gust_kph,0.167
0,0.570798875,0.624429368,0.230901238,0.698672281,0.406439615,3.020107989,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.167
0.425873059,0.262920137,0.107931164,0.224351874,0.349493581,0.59226579,3.716442946,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.204
0.14250086,0,0.133980279,0.016766089,0,0,1.551559343,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.204
0.482797767,0.18459209,0.119892661,0.412649847,0,0.186112195,2.449930387,0,0,0,ROPA,2024/11/26,gust_kph,0.204
0.152832788,0,0.320721315,0.102897928,0,0.088025553,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.204
0,0.536246709,0.586050565,0.206763509,0.668370533,0.380917843,2.831568057,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.204
0.466421406,0.311593924,0.157805499,0.267507244,0.396549073,0.639512851,4.037003392,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.222
0.19198793,0.04525912,0.190541845,0.057710116,0,0,1.880473509,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.222
0.441650962,0.157491776,0.077212946,0.384426816,0,0.15832538,2.226137506,0,0,0,ROPA,2024/11/26,gust_kph,0.222
0.195586983,0,0.297281294,0.065626205,0,0.045666203,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.222
0,0.58919692,0.644928995,0.243790249,0.714594734,0.419918404,3.129578467,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.222
0.398871831,0.229488253,0.073864769,0.19497462,0.316960857,0.559410166,3.496650094,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.259
0.192450333,0.045729397,0.191072795,0.058101383,0,0,1.883586892,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.259
0.455355969,0.166330913,0.091328033,0.393845027,0,0.167585416,2.300184627,0,0,0,ROPA,2024/11/26,gust_kph,0.259
0.232548211,0,0.243674377,0.010072647,0,0,0.145705002,0.003125574,0,0.015837162,ROPA,2024/12/28,gust_kph,0.259
0,0.576732906,0.631036287,0.235055598,0.703824257,0.410795574,3.05534758,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.259
0.467595171,0.31297762,0.159228035,0.268740612,0.397881499,0.640845981,4.046125832,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.296
0.218722222,0.072646276,0.221312429,0.080592073,0,0,2.061676899,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.296
0.491057894,0.190237901,0.128570755,0.418296029,0,0.191684938,2.495396966,0,0,0,ROPA,2024/11/26,gust_kph,0.296
0.231263132,0,0.266739639,0.005778807,0,0,0.13712368,0.014861053,0,0.009278455,ROPA,2024/12/28,gust_kph,0.296
0,0.625123306,0.685092975,0.269034976,0.745243111,0.446007185,3.345198993,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.296
0.513043311,0.365554615,0.213470596,0.315869303,0.44829845,0.691098738,4.393141204,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.315
0.212595638,0.066334662,0.214247744,0.075301638,0,0,2.019936238,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.315
0.438459513,0.155459961,0.073940237,0.382231101,0,0.156168323,2.208964158,0,0,0,ROPA,2024/11/26,gust_kph,0.315
0.105529733,0,0.326170216,0.141227854,0,0.130400356,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.315
0,0.639815584,0.701571191,0.279389013,0.757601236,0.456584639,3.434112126,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.315
0.484994776,0.333332552,0.180184061,0.286925475,0.417449029,0.660393949,4.180382388,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.352
0.23531001,0.089840093,0.240479055,0.095054436,0,0,2.175328089,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.352
0.469272495,0.175497175,0.105763278,0.403390474,0,0.176983361,2.375876351,0,0,0,ROPA,2024/11/26,gust_kph,0.352
0.20179652,0,0.516223983,0.005296072,0,0,0,0.031392703,0,0.004561828,ROPA,2024/12/28,gust_kph,0.352
0,0.641157487,0.703077791,0.280335586,0.758724707,0.457547982,3.442254818,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.352
0.524795809,0.378850327,0.227245565,0.327867969,0.460983056,0.703683381,4.481012643,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.389
0.234544771,0.08904353,0.239593601,0.094382812,0,0,2.170064613,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.389
0.53361485,0.220449676,0.173884128,0.447278876,0,0.220366721,2.732602586,0,0,0,ROPA,2024/11/26,gust_kph,0.389
0.236663412,0,0.352113328,0,0,0,0,0.003184323,0,0,ROPA,2024/12/28,gust_kph,0.389
0,0.642122904,0.704161863,0.28101668,0.759532426,0.458240761,3.448115277,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.389
0.521160928,0.374750708,0.222995688,0.324164831,0.45707464,0.699808287,4.453913192,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.407
0.238132021,0.092780433,0.243745435,0.097534926,0,0,2.194755554,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.407
0.518951453,0.209824348,0.158155329,0.437313051,0,0.210489806,2.650303945,0,0,0,ROPA,2024/11/26,gust_kph,0.407
0.226050813,0,0.255099272,0.035452541,0,0.009897115,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.407
0,0.662481565,0.72705546,0.295398171,0.776456931,0.472793366,3.572154315,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.407
0.555539358,0.413090276,0.262826618,0.358916292,0.493529818,0.735865131,4.70752173,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.444
0.244578475,0.099513754,0.251213118,0.103223055,0,0,2.239235212,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.444
0.543697268,0.227890009,0.184771239,0.454118508,0,0.227154466,2.789544155,0,0,0,ROPA,2024/11/26,gust_kph,0.444
0.162637795,0,0.317383756,0.09463949,0,0.078757943,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.444
0,0.667552136,0.732767297,0.298985684,0.780639309,0.476400713,3.603185095,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.444
0.559410367,0.417348105,0.267261948,0.362792153,0.497565105,0.739844226,4.735710529,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.463
0.247804581,0.102892063,0.254953495,0.106081049,0,0,2.261547377,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.463
0.576396814,0.252795442,0.220496229,0.476227348,0,0.249148303,2.976256996,0,0,0,ROPA,2024/11/26,gust_kph,0.463
0,0.352677792,1.171274009,0.183554824,0,0.108449916,2.336437435,0.002270354,0,0,ROPA,2024/12/28,gust_kph,0.463
0,0.675948457,0.742234391,0.304931278,0.787535325,0.482358667,3.654692197,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.463
0.538962813,0.394723641,0.243721493,0.34223511,0.476092774,0.718643115,4.585981291,0.014773427,0,0.249900413,ROPA,2024/9/23,gust_kph,0.5
0.246867648,0.101910334,0.253866987,0.105250242,0,0,2.255063824,0.01158397,0,0,ROPA,2024/10/25,gust_kph,0.5
0.552549196,0.234514027,0.194378863,0.460114694,0,0.233111405,2.839777748,0,0,0,ROPA,2024/11/26,gust_kph,0.5
0.029909587,0,0.311355562,0.199164423,0,0.192984032,0,0.023238519,0,0.009695401,ROPA,2024/12/28,gust_kph,0.5
0,0.672927294,0.738826653,0.302791203,0.78505828,0.48021711,3.636141043,0.140912998,0,0,ROPA,2025/1/29,gust_kph,0.5
0.264171387,0.150173085,0.12281538,0.105207165,0.093416893,0.074391571,0.071546517,0.024256592,0,0,DIPA,2024/9/23,humidity,0
0.030175544,0,0,0.133504408,0,0,0.656834656,0.091999823,0.002353724,0.00339523,DIPA,2024/10/25,humidity,0
0,0.006940141,0.135857512,0.016263816,0,0.16359047,0.031195838,0,0.085858357,0.010352982,DIPA,2024/11/26,humidity,0
0.231205025,0,0.26941948,0.005352335,0,0,0.134295872,0.014861053,0,0.009278455,DIPA,2024/12/28,humidity,0
0.261077063,0,0,0.115390787,0,0.010979669,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0
0.767697761,0.120549243,0.098755818,0.085735761,0.058492646,0.03514654,0.037558265,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.019
0.049547827,0,0,0.128013761,0,0,0.662589541,0.091999823,0.004842007,0.00339523,DIPA,2024/10/25,humidity,0.019
0.060562755,0,0.151312972,0.01959147,0,0.167965114,0.051603539,0,0.100145996,0,DIPA,2024/11/26,humidity,0.019
0,0,0.374341654,0.000911956,0,0,0.118095527,0.024498355,0,0.007812815,DIPA,2024/12/28,humidity,0.019
0.26039388,0,0,0.115285085,0,0.010785237,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0.019
0,0.186684176,0.151068242,0.127149896,0.138066708,0.125894542,0.114960784,0.041467484,0.023975282,0.087572709,DIPA,2024/9/23,humidity,0.056
0.18538239,0,0,0.268053533,0.065834833,0.10142026,0.58884045,0.121246857,0,0,DIPA,2024/10/25,humidity,0.056
0.290631172,0,0.162093339,0.027664545,0.044652519,0.194625878,0.081574939,0,0.116832545,0,DIPA,2024/11/26,humidity,0.056
0.281509322,0,0.531812479,0.027436674,0,0,0.054532808,0.012554559,0,0,DIPA,2024/12/28,humidity,0.056
0.239784663,0,0,0.112079852,0,0.005013983,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0.056
0.962137667,0.093510211,0.076190192,0.067074675,0.027309996,0.000680613,0.007194516,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.074
0,0,0,0.142509441,0,0,0.647910421,0.091999823,0,0.00339523,DIPA,2024/10/25,humidity,0.074
0.268363896,0,0.161941205,0.034394017,0.037494999,0.188578287,0.078281807,0,0.115661191,0,DIPA,2024/11/26,humidity,0.074
0.229654741,0,0.518384185,0.024025854,0,0,0.060551251,0.012554559,0,0,DIPA,2024/12/28,humidity,0.074
0.272389265,0,0,0.117135345,0,0.01423128,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0.074
1.942111002,0,0,0,0,0,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.111
0,0,0,0.148538028,0,0,0.642264862,0.091999823,0,0.00339523,DIPA,2024/10/25,humidity,0.111
0,0,0.081917457,0,0.065959045,0.066532322,0.061160632,0,0.073989977,0.000393379,DIPA,2024/11/26,humidity,0.111
0,0,0.369810664,0.000657245,0,0,0.119659721,0.014861053,0,0.009278455,DIPA,2024/12/28,humidity,0.111
0.084073382,0,0,0.087170077,0,0,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0.111
0,0.213441212,0.170104911,0.140781503,0.17270163,0.167372063,0.148592609,0.041467484,0.059395532,0.087572709,DIPA,2024/9/23,humidity,0.148
1.756103957,0.207230939,0,0.511901373,0.300244921,0.334849819,0.628418127,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.148
0.075191311,0,0.030725228,0.028890853,0.058208374,0.011644505,0.033365148,0,0.041610557,0,DIPA,2024/11/26,humidity,0.148
0.650769178,0,0.626730788,0.05650786,0,0,0.009408146,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.148
0.170305032,0,0,0.101112764,0,0,0,0.120660585,0,0.066172242,DIPA,2025/1/29,humidity,0.148
0,0.179057672,0.145335465,0.122814149,0.12854665,0.114758884,0.105708683,0.041467484,0.01439863,0.087572709,DIPA,2024/9/23,humidity,0.167
0.818619283,0.04660771,0,0.332967,0.12873759,0.165346566,0.610306998,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.167
0.86903429,0,0,0.207746348,0,0,0,0,0,0,DIPA,2024/11/26,humidity,0.167
0.002246718,0,0.457669911,0.011065968,0,0,0.086481273,0.012554559,0,0,DIPA,2024/12/28,humidity,0.167
1.472839137,0.185037111,0.205788647,0.031749162,0.355914324,0.147729253,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.167
1.654866761,0,0,0,0,0,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.204
2.384960741,0.32055644,0,0.633873175,0.416004919,0.446301292,0.615725706,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.204
0.087195156,0,0.028124064,0.032092961,0.057300347,0.008992235,0.031874407,0,0.039935863,0,DIPA,2024/11/26,humidity,0.204
1.776033332,0.166441022,0.881694909,0.17042737,0,0.074117868,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.204
1.725315183,0.228212882,0.252651887,0.075053716,0.403406611,0.190715355,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.204
1.031830103,0.083760062,0.06793908,0.060178151,0.016196485,0,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.222
2.078501848,0.264841646,0,0.574262945,0.359529455,0.392184802,0.624084213,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.222
0.98519991,0,0,0.231123769,0,0,0,0,0,0,DIPA,2024/11/26,humidity,0.222
2.522043657,0.285764471,1.036578701,0.261447247,0,0.142381508,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.222
0.312971594,0,0.002209948,0,0.137018725,0,0,0.106460181,0,0.045989168,DIPA,2025/1/29,humidity,0.222
2.118748415,0,0,0,0,0,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.259
2.626185887,0.365025608,0.03363403,0.681008485,0.460537438,0.488650859,0.606413424,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.259
0.064962695,0,0.105199756,0,0.062351351,0.093965594,0.072384975,0,0.088184073,0.019463391,DIPA,2024/11/26,humidity,0.259
1.711909163,0.155958812,0.867928863,0.163099593,0,0.068700907,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.259
1.436020841,0.178746628,0.198985975,0.025527466,0.34894376,0.141472024,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.259
2.130620021,0,0,0,0,0,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.296
0.833915387,0.049130457,0,0.335852374,0.131523379,0.168151708,0.611038715,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.296
0.763628449,0,0,0.186177408,0,0,0,0,0,0,DIPA,2024/11/26,humidity,0.296
1.289625831,0.085901064,0.775210342,0.117103291,0,0.035082005,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.296
1.87990722,0.254682687,0.281525675,0.1021032,0.432229995,0.217101027,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.296
2.29379167,0,0,0,0,0.012881002,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.315
3.213447038,0.474128992,0.13319029,0.795159657,0.567963107,0.589709002,0.581473076,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.315
1.008494395,0,0,0.235765404,0,0,0,0,0,0,DIPA,2024/11/26,humidity,0.315
2.375940278,0.262752631,1.006962219,0.24283615,0,0.128298734,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.315
1.797760134,0.240614102,0.26616614,0.087680241,0.41693755,0.203074188,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.315
4.089514606,0.069504606,0,0.135670469,0.124559657,0.289542869,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.352
3.255255774,0.481163,0.139743284,0.802451055,0.574805429,0.596094707,0.583925651,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.352
0.298511948,0,0,0.08581257,0.039811523,0,0.005266519,0,0.010673614,0,DIPA,2024/11/26,humidity,0.352
0.361760688,0,0.552332644,0.033002035,0,0,0.045151977,0.012554559,0,0,DIPA,2024/12/28,humidity,0.352
1.995167475,0.274433802,0.30313903,0.122526026,0.45359746,0.236804718,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.352
2.240764295,0,0,0,0,0.004397165,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.389
2.985212073,0.432166866,0.094427794,0.751495044,0.526939522,0.551296287,0.588299076,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.389
0.800007219,0,0,0.193662076,0,0,0,0,0,0,DIPA,2024/11/26,humidity,0.389
2.195294878,0.23406851,0.969878569,0.220334454,0,0.1113495,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.389
0.611916981,0.038379091,0.049061778,0,0.1895755,0.002266583,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.389
3.193952815,0,0,0.02310873,0,0.153902463,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.407
2.417791658,0.326577572,0,0.640277472,0.422061839,0.452077658,0.614596967,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.407
1.915288313,0,0,0.406981747,0,0.089461262,0,0,0,0,DIPA,2024/11/26,humidity,0.407
1.998574946,0.202527472,0.928883959,0.196499758,0,0.093500315,0,0.006647088,0,0.007155326,DIPA,2024/12/28,humidity,0.407
2.141811463,0.299582011,0.330741023,0.14881838,0.480634798,0.261911092,0,0.092966236,0,0.024144597,DIPA,2025/1/29,humidity,0.407
2.706282883,0,0,0,0,0.078166048,0,0.004075038,0,0.071246403,DIPA,2024/9/23,humidity,0.444
2.605259996,0.361147192,0.030170695,0.676912332,0.456671653,0.484985483,0.60731378,0.287884893,0,0.099869436,DIPA,2024/10/25,humidity,0.444
